post_id,timestamp,username,post_type,topic,content_length,likes,shares,comments,engagement_rate,account_age_days,posts_per_day,avg_post_interval,follower_count,following_count,verified,sentiment_score,toxicity_score,contains_hashtags,contains_links,language,is_anomaly,anomaly_type
904ea50d-200d-4ce3-a4c7-3941d7033082,2025-05-18 13:31:23,user_856,text,sports,71,25,5,5,0.022,711,4.39,116,19208,3221,0,-0.16,0.03,0,0,en,0,
d5205459-92a9-4467-91b4-9e00435a8d4f,2025-03-01 14:35:23,user_770,link,technology,159,30,7,17,0.201,2918,0.41,960,15230,17,0,0.6,0.66,1,1,en,0,spam
c0569c47-103c-47aa-9642-c3805a1aaafc,2025-04-29 08:42:23,user_414,text,education,105,32,4,7,0.378,2247,8.42,646,90150,1787,0,-0.63,0.5,1,0,de,0,
ff75b33b-a89d-4949-9bd4-9b32fe7f81a4,2025-04-27 20:59:23,user_938,video,politics,121,32,8,14,0.248,2135,2.85,1375,22284,4258,0,-0.19,0.1,0,1,en,0,
11746484-0a54-41b5-b6cd-7125da483b50,2025-03-11 03:55:23,user_187,text,health,187,37,2,8,0.387,2146,2.15,1116,27024,3674,0,-0.83,0.89,1,1,es,0,
eabf1473-6dbb-41ab-9d24-cbe21ce2907a,2025-06-09 00:23:23,user_4,link,finance,149,31,5,9,0.041,1101,3.08,286,54015,1991,0,0.65,0.94,1,1,en,0,
c8dfbe41-2ac7-493d-93bd-ef5ff77ffcb2,2025-06-03 19:27:23,user_379,image,health,38,26,5,13,0.048,79,3.84,1039,80351,171,0,0.29,0.49,1,0,en,0,
be2c33e5-85f8-454a-b3bb-5966a7382483,2025-05-26 06:07:23,user_837,link,health,91,30,2,12,0.11,3343,8.62,257,90388,3178,0,-0.3,0.06,1,1,en,0,
583e5127-084c-4dcb-8a68-6b67c1156f61,2025-05-09 13:07:23,user_836,image,sports,188,21,3,13,0.36,1089,9.1,231,90718,1204,0,0.95,0.36,1,1,en,0,
ac462b64-6d10-4922-897f-0d1042901311,2025-03-21 23:37:23,user_286,link,entertainment,162,39,6,14,0.017,2750,0.41,1335,55411,561,0,-0.74,0.39,1,1,en,0,
00197222-0570-48a4-afe8-f1340a594b64,2025-02-14 02:03:23,user_967,video,politics,227,32,4,9,0.406,1076,2.86,239,46325,1873,0,-0.84,0.35,1,1,de,0,
3a88c1a9-c7f6-43cf-8099-bfd9b86c0206,2024-12-29 11:08:23,user_338,text,finance,224,30,4,8,0.251,582,5.07,631,95176,2067,0,0.19,0.34,1,0,en,0,
50991b42-e007-470c-ba47-3f22a6f3fb7b,2025-02-04 05:56:23,user_976,text,education,122,26,6,6,0.125,2518,5.66,895,35474,3109,0,0.94,0.19,1,0,es,0,
98901deb-ed8d-4c97-b538-8f02a5ce18e3,2025-01-23 18:37:23,user_761,link,finance,265,25,4,12,0.061,1187,3.13,849,96246,857,0,-0.73,0.15,0,1,de,0,bot
16426453-21c1-4f12-bf96-b865639749c7,2025-02-25 19:21:23,user_603,link,sports,141,32,11,5,0.417,3257,0.14,1256,71808,4134,0,-0.69,0.94,0,0,de,0,
95995c34-f372-485e-9d2f-98bbf3dcd66a,2025-02-05 01:21:23,user_389,image,finance,91,32,5,14,0.383,1804,4.53,905,80249,4374,0,0.98,0.8,0,1,en,0,
6d0c1fb7-ec37-4430-a75b-62a265fed7f6,2025-05-31 07:16:23,user_449,video,health,108,33,6,12,0.026,205,4.65,343,22371,3210,0,0.72,0.6,1,1,zh,0,
2891c1fb-0bde-41b7-9e24-dc2c248eaa55,2025-01-20 19:14:23,user_855,link,health,27,36,4,15,0.279,1300,5.43,93,63816,3331,0,0.06,0.68,1,1,en,0,
4f0e6f4c-1665-4dfb-b79e-8d10e365ea9e,2025-03-07 20:22:23,user_77,link,politics,220,30,4,9,0.161,2759,0.92,979,60862,3952,0,-0.79,0.95,1,0,en,0,
7c9959f0-ee38-43ef-9e48-f191f65b0e76,2025-02-19 03:33:23,user_340,image,health,219,27,6,11,0.1,1111,1.25,691,38609,4240,0,-0.09,0.27,0,0,es,0,
a8171618-4bd5-41ef-9453-e2719160e170,2025-04-10 06:58:23,user_21,text,entertainment,89,29,7,13,0.287,657,0.27,544,13492,403,0,-0.02,0.09,1,0,en,0,
e56b54e9-4657-45fd-9bcb-9d68d645f19d,2025-01-30 16:33:23,user_925,image,entertainment,128,29,6,6,0.258,3600,7.01,436,60803,3762,1,0.89,0.3,0,0,en,0,spam
7eb4b2c5-f614-4dac-89fa-45fa505cb6b0,2025-01-03 23:17:23,user_706,image,technology,144,24,1,13,0.078,3590,6.57,1214,1548,4298,0,0.49,0.56,0,1,en,0,
bdbbae43-3a56-41b9-a795-bb55819154eb,2025-04-26 20:11:23,user_48,text,finance,91,34,3,11,0.119,3139,9.87,566,63412,4943,0,0.66,0.15,1,1,en,0,
2f495e28-212c-4fcd-bd60-f4bc57bae0b6,2025-04-02 19:04:23,user_447,video,education,52,25,3,8,0.269,2588,6.1,81,59343,879,0,-0.79,0.98,0,0,en,0,
e693f75b-2bb3-4160-bddf-d3621411cd7f,2025-03-28 21:39:23,user_444,image,sports,129,37,5,8,0.154,788,8.46,1293,37747,4065,0,-1.0,0.47,1,0,en,0,
4cdaca91-9310-48a9-82fd-27f1624ce1e7,2025-01-15 23:15:23,user_996,text,entertainment,123,30,2,9,0.326,2282,6.31,13,19748,1748,0,-0.19,0.6,0,1,en,0,
d401995f-7629-4de2-9fd2-7d5344a5335b,2025-02-10 03:39:23,user_919,image,entertainment,120,36,8,11,0.358,2745,7.62,1256,24671,3901,0,-0.92,0.54,1,0,en,0,
7b85a926-d262-4cf2-a69a-49131d89141d,2025-05-30 16:21:23,user_685,text,technology,151,28,9,13,0.062,980,1.43,195,3757,2203,0,-0.12,0.99,1,0,en,0,
3f3866db-9f85-49bb-88de-40c20598ff0e,2025-05-07 12:44:23,user_400,image,finance,211,33,4,9,0.317,3417,7.61,993,45830,303,0,0.26,0.05,1,1,de,0,
b7112fce-dab5-407b-be21-012076dc1592,2025-05-23 09:43:23,user_433,image,politics,124,39,8,7,0.307,3007,6.77,691,79807,165,0,0.54,0.25,1,1,en,0,
ead701a0-025f-45e8-9988-50994f128e9a,2025-02-18 20:04:23,user_276,image,politics,148,36,5,11,0.059,1017,8.98,505,80744,4721,0,0.22,0.81,1,1,en,0,
23d80321-04e3-4fa7-9977-0effa989ca68,2025-03-08 00:43:23,user_95,text,memes,176,28,7,6,0.254,2517,3.27,680,40829,62,0,-0.95,0.56,0,0,en,0,
99a9376b-f1a0-4bf1-823d-6dac06b77462,2025-01-24 11:27:23,user_76,text,health,167,35,2,7,0.379,1798,7.38,433,85734,3662,1,-0.43,0.8,0,0,en,0,
da00652c-1c3a-4472-ac97-135fca3a70e6,2025-04-25 08:26:23,user_14,text,education,109,35,6,7,0.459,488,5.43,484,35982,96,0,0.24,0.25,1,0,en,0,
5fe404e7-cf8c-457d-a3e7-0c6fe2553f24,2025-01-29 10:28:23,user_927,text,technology,144,30,5,12,0.144,162,3.03,1420,69567,681,0,-0.59,0.21,1,0,fr,0,
b472f70e-f4ab-4d68-9fb3-e2040047ffb7,2025-05-03 16:28:23,user_663,video,education,167,23,8,12,0.142,1503,4.29,244,74906,3123,0,0.59,0.43,0,0,en,0,
f7d5e5b4-6701-4308-b63e-6bedcbfcdb1e,2025-05-18 19:41:23,user_403,text,technology,83,20,6,10,0.139,2847,6.31,732,59631,3443,0,-0.77,0.33,1,0,en,0,
db620abe-528b-4a33-831a-c87e33957bc3,2025-06-08 14:55:23,user_939,link,sports,203,21,7,11,0.234,2251,4.82,686,74634,4820,0,0.01,0.51,1,0,en,0,
e81d7472-717d-4a4d-884b-b8861f0b3164,2025-04-09 12:42:23,user_380,video,finance,211,28,6,11,0.431,3334,8.14,1069,25150,2622,0,0.08,0.88,1,0,en,0,
ce37bf59-25a9-49da-ab67-8fe8d52dc8e1,2025-04-18 01:35:23,user_307,video,health,103,31,8,8,0.028,770,3.0,1190,20816,3490,0,-0.93,0.6,0,0,en,0,
eef8c3c6-dc6e-4431-9611-371b0f2bd852,2025-05-21 20:58:23,user_889,video,education,149,31,5,17,0.368,1148,8.91,479,21734,4534,0,-0.76,0.5,1,0,en,0,
e785cf0c-f519-413e-8006-8cdb3d81637c,2025-04-13 08:27:23,user_89,video,sports,172,16,4,12,0.185,361,5.5,1023,66535,4386,0,0.9,0.68,0,0,en,0,
8fac4f69-10a7-4d16-862d-f1c26a04ace1,2025-01-15 10:39:23,user_726,link,memes,112,21,5,12,0.245,1704,5.19,1203,22608,4780,0,-0.97,0.88,1,0,en,0,
f03c6c96-6479-47fb-b237-074cef05fdd5,2025-04-16 07:07:23,user_93,video,sports,164,31,5,13,0.319,3613,6.44,435,49698,1985,0,-0.83,0.72,1,1,en,0,
3109e134-2969-4809-925f-f56e6efa8d2b,2025-01-02 23:57:23,user_721,video,health,148,34,6,13,0.174,344,3.9,1112,30600,1952,0,0.19,0.1,0,1,es,0,
8fbbf02e-65f2-4edb-b1a4-9ced8d36e78e,2025-01-23 00:53:23,user_861,image,technology,66,32,3,10,0.183,2647,5.32,958,47584,2050,0,-0.65,0.15,1,0,es,0,
72b968cf-9f98-4a8a-b2d3-f6c054599ac8,2025-01-13 23:55:23,user_914,video,finance,162,34,7,8,0.29,678,5.69,66,48255,2902,0,0.32,0.77,1,1,en,0,
67bf35d6-7993-4e2b-a486-4c05d74c2f28,2025-03-12 03:35:23,user_966,video,politics,84,26,3,9,0.267,1886,1.61,1408,8948,1952,0,0.22,0.92,1,0,en,0,
8a200166-6eb6-4c2e-945f-cb9ba29000d1,2025-05-14 02:52:23,user_231,image,memes,186,37,5,13,0.337,238,5.57,416,81322,624,1,0.82,0.28,1,0,en,1,
3c6c6eb4-d0f2-4713-b766-11e4687ea8bc,2025-06-20 05:04:23,user_289,link,finance,106,30,6,7,0.322,3572,0.21,1431,88449,1935,0,0.78,0.61,1,0,en,0,
b28c5b0f-5b2d-426c-8552-89ccddd1d834,2025-01-02 09:18:23,user_2,text,technology,131,29,6,12,0.042,867,2.95,1307,20275,4531,0,-0.87,0.93,1,1,en,0,
65b08ab2-cfb1-491e-a091-b6fc7bbd8310,2025-06-19 19:18:23,user_828,video,politics,208,20,5,7,0.247,1994,9.39,533,74636,1142,0,-0.01,0.19,1,0,es,0,
12b97587-a575-4b85-80fc-3a49723e94d9,2025-01-06 22:31:23,user_458,text,memes,164,24,1,10,0.102,1755,2.19,397,91295,4221,0,0.17,0.11,0,1,en,0,
a124b374-655f-4f14-8339-d809bbe5bfee,2025-03-14 07:24:23,user_555,video,entertainment,86,27,7,11,0.142,307,0.54,104,7986,1940,0,0.02,0.36,1,1,zh,0,
ac8e3381-2c2c-4785-bcad-7f440de92c34,2025-02-26 04:24:23,user_332,image,education,89,30,4,9,0.297,2829,9.7,262,12804,2542,0,-0.32,0.46,1,0,de,0,
351ff08c-173a-45cb-ae1d-a52210fb3180,2025-03-04 13:47:23,user_103,link,politics,110,30,4,6,0.457,2233,4.1,675,54007,202,0,-0.66,0.66,1,0,en,0,
9c6067f8-dda7-436b-aa58-11815d878595,2025-03-01 21:53:23,user_409,link,sports,159,33,3,12,0.067,2329,9.45,265,66380,1999,0,0.83,0.16,0,1,fr,0,
ee5e48f3-fd8b-4177-a74a-ae7f4ee016d5,2025-05-13 08:25:23,user_629,video,health,157,32,7,13,0.333,1601,2.76,330,6371,572,0,0.8,0.42,0,0,en,0,
1cd36df4-2545-423a-a35c-806b74866f7d,2025-01-09 21:36:23,user_838,video,finance,97,29,3,15,0.5,3232,6.81,55,24656,4633,0,-0.21,0.46,0,1,en,1,
a3be4042-13ef-4b0a-8b4e-ffc727da8d9c,2025-06-07 18:55:23,user_945,link,education,81,23,9,3,0.167,3233,7.3,1095,26530,1906,0,0.07,0.12,1,0,en,0,
ad67b5d6-ebbf-4be2-9ae8-dc9db1142195,2024-12-28 15:38:23,user_939,image,technology,154,27,7,9,0.019,2953,2.57,766,56957,1420,0,-0.31,0.27,1,1,en,0,
70ed6134-29f5-43f5-87db-b06f726ec7ef,2025-03-31 19:18:23,user_606,video,politics,130,41,8,14,0.401,1342,5.07,327,78477,4771,0,-0.15,0.1,0,0,en,0,
6992e214-f662-419a-ba09-6aa8f43e4e70,2025-05-18 21:25:23,user_276,text,health,247,38,5,11,0.351,601,0.97,156,61923,4718,0,-0.08,0.46,1,0,en,0,
9f13ae62-663a-4fa7-b114-8ef08cf03c98,2025-05-07 07:55:23,user_791,link,memes,141,27,2,8,0.328,465,4.43,447,64730,3864,0,-0.33,0.16,0,0,zh,0,
39008549-5f2b-4744-bfb2-6536d8ef5890,2025-02-16 07:48:23,user_634,image,education,230,25,7,9,0.105,1798,1.27,985,40708,1547,0,0.63,0.49,1,0,fr,0,engagement_spike
40f4b841-17c8-49d3-ab73-2f8dd0b8ec2d,2025-01-19 21:57:23,user_481,link,politics,81,31,5,10,0.202,2086,7.67,685,53160,2344,0,0.23,0.65,0,1,en,0,
71660f2e-c8e5-464d-91b6-a865837d482a,2025-05-24 06:21:23,user_43,text,entertainment,61,33,5,11,0.111,1805,3.39,410,11193,1988,0,-0.12,0.24,1,0,en,0,
20b4059c-e52a-4c06-9bbd-f731dd0dad20,2025-06-14 22:09:23,user_536,image,education,83,23,4,10,0.356,723,8.4,687,21769,1925,0,0.7,0.26,0,0,en,0,
f0be56af-fc5c-4650-ae1d-d51496de90ee,2025-04-11 23:31:23,user_630,video,finance,199,27,2,18,0.142,505,6.35,1344,43606,1287,0,0.3,0.4,1,0,en,0,
a5118839-33d5-4593-8a3c-f501009dead3,2025-03-03 11:33:23,user_16,video,sports,227,31,7,7,0.074,955,9.3,923,89396,1620,0,0.12,0.55,1,1,en,0,
8a19a285-2e4a-4be4-b0d0-fabc29689e21,2025-04-06 21:45:23,user_377,link,memes,100,24,2,14,0.018,2552,2.79,88,13642,4025,0,-0.12,0.35,0,0,en,0,
55473950-f454-4b75-948d-fc0a37e3701e,2025-03-06 16:30:23,user_792,link,finance,116,29,6,7,0.461,3104,2.04,1130,55858,4577,0,-0.19,0.28,1,1,en,0,
c30b172f-05bd-42f6-ba5b-de6cb46ce4c2,2025-05-07 15:01:23,user_576,link,finance,81,29,3,15,0.35,2816,8.4,1418,26422,4888,0,-0.96,0.61,1,0,de,0,
21e7231c-896e-4842-a527-ff32b65ab8dc,2025-05-27 19:34:23,user_779,image,finance,49,28,4,9,0.196,2797,1.17,1066,97896,1775,0,-0.81,0.24,0,1,en,0,
02bc5afb-9ad6-4060-ba37-4615cdacf36d,2025-06-07 18:33:23,user_200,image,technology,175,33,6,17,0.451,3387,0.42,1325,50442,4271,0,-0.86,0.96,1,0,en,0,
b34cd62c-b025-414c-9926-3929145cc130,2024-12-31 13:57:23,user_441,video,memes,151,32,6,12,0.484,1728,5.19,782,49183,363,0,0.99,0.32,1,0,en,0,
ed9b2782-4a59-4a93-8f39-6501cb2a86c1,2025-04-18 00:11:23,user_430,link,memes,140,25,5,12,0.396,3621,9.22,1307,37271,115,0,-0.53,0.26,0,0,es,0,
02ad82bd-94ce-4bdf-8739-91084e926148,2025-05-24 00:23:23,user_562,video,politics,69,25,5,10,0.377,1946,2.45,544,86329,2945,0,-0.44,0.18,1,0,en,0,
c0300807-daf2-4c2b-991e-425d1bb4c4c6,2025-01-02 13:05:23,user_208,text,education,221,41,8,10,0.118,932,8.84,607,57516,60,0,0.62,0.18,0,1,en,0,
e32987b4-a324-4b2d-b614-fed53c4eb75e,2025-03-12 17:20:23,user_302,link,education,114,27,7,8,0.064,428,9.75,612,58100,174,0,-0.45,0.05,1,1,en,0,
9faa1161-1357-4afb-8dee-3fa9baa9ff50,2025-06-02 14:57:23,user_568,image,sports,166,28,8,10,0.087,2149,2.09,1333,72257,1805,0,0.66,0.67,0,0,de,0,
b4e31416-b138-43ac-a253-9462ed1f5235,2025-06-21 09:59:23,user_145,video,education,67,28,3,3,0.481,1607,2.23,1438,82240,3928,0,-0.58,0.46,0,0,es,0,
eebc3ac8-d43b-4edd-813f-0b3ca36ef08a,2025-02-13 04:07:23,user_387,link,finance,130,33,7,11,0.155,501,0.98,1001,53205,2885,0,0.69,0.97,1,0,en,0,
c8619e4d-91b1-4a37-ba1d-491dc01ec78a,2025-03-20 06:14:23,user_548,text,politics,154,32,8,9,0.134,2730,3.43,809,55300,1263,0,-0.51,0.72,1,0,en,0,
55bb600c-9abc-4dfa-9bb9-39f995c1014f,2025-04-05 18:25:23,user_744,text,politics,156,28,4,9,0.292,91,8.92,819,42139,3092,0,0.61,0.11,1,0,en,0,bot
39ebfc6d-53aa-4938-9d20-21d859eda1ed,2025-02-03 04:48:23,user_582,text,memes,147,31,6,11,0.152,3469,8.49,729,51507,1849,1,0.84,0.12,1,0,es,0,
32901564-1091-4c11-b905-d3e79af774b2,2025-01-07 12:10:23,user_579,link,health,164,26,8,12,0.263,1359,6.82,1287,86118,2102,0,0.11,0.32,0,1,en,0,
24ad67a4-0357-4150-b44f-66eba2ad785f,2025-01-05 23:55:23,user_637,image,health,83,30,2,4,0.364,502,4.29,37,2784,533,0,-0.48,0.32,0,1,en,0,
b47e8fdd-c27f-41d5-a829-88fede06bc47,2025-04-02 09:23:23,user_415,video,memes,149,33,5,16,0.071,1559,5.84,420,33727,3358,0,-0.19,0.47,1,0,en,0,
7a48e468-c4a1-4e78-8ee8-93c0ea18df71,2025-01-24 09:19:23,user_164,link,technology,145,29,5,8,0.348,2833,6.37,1241,37559,4042,0,0.75,0.73,0,0,zh,0,
7113efd3-f077-4a65-a0de-cbbd132e1435,2025-02-21 08:37:23,user_398,video,entertainment,151,30,7,10,0.28,2622,0.29,1358,18348,1239,0,0.65,0.98,1,1,en,0,
58eb4fe7-de3e-4ee7-bcde-45612f080a43,2025-03-26 00:41:23,user_622,link,politics,143,32,6,15,0.139,1012,4.45,1045,13962,1538,0,-0.89,0.83,0,0,en,0,
45a9b450-7c3f-4d29-ab70-fb8d940d74dc,2025-06-02 09:52:23,user_471,link,memes,76,29,5,13,0.31,2539,5.38,350,61334,405,0,-0.5,0.54,1,1,en,0,
6e050abc-2370-4660-a9a1-7cea146a73bd,2025-05-14 02:52:23,user_804,image,memes,74,24,8,8,0.462,2621,2.86,826,9072,3405,0,0.6,0.19,0,0,en,0,
ea7963da-d8f8-4a07-8ecd-01b1f2a007a3,2025-02-14 02:03:23,user_16,image,finance,29,28,7,10,0.158,1357,9.3,808,20588,2177,0,-0.21,0.4,0,1,en,0,
4ff534c4-d9b1-45fc-b441-e1d8f3f16248,2025-05-18 00:06:23,user_541,link,health,180,27,6,12,0.316,3321,2.02,607,37839,1199,0,0.19,0.76,1,0,en,0,
2c776342-bdc7-48f3-9ab6-f0c31d5529eb,2025-05-20 07:09:23,user_240,video,finance,181,22,4,20,0.126,3140,7.41,1198,50988,4516,0,-0.58,0.27,0,1,en,0,
4ca71fed-2c2a-4e0d-bd11-77fa001970a8,2025-01-02 18:18:23,user_553,image,memes,182,35,4,14,0.265,2945,7.45,113,14408,251,0,0.49,0.17,1,1,en,0,
74526619-e95a-4320-9160-54492f73eafc,2025-01-18 01:48:23,user_444,link,health,155,33,2,9,0.332,2032,8.18,746,31631,3533,0,-0.19,0.32,1,1,de,0,
89f2441a-b138-4c35-af7d-ab203e653fd1,2025-01-26 21:48:23,user_572,video,memes,33,31,7,19,0.415,1445,0.45,196,42431,4483,0,0.43,0.58,0,0,en,0,
712e23a2-08f8-4055-abad-ac4756892128,2025-02-01 14:31:23,user_569,text,memes,88,26,4,5,0.332,993,2.9,729,41327,411,0,0.59,0.93,1,1,en,0,
c7c68191-3003-41ee-ade2-5cd31f4b0889,2025-05-06 12:36:23,user_533,link,sports,148,42,6,13,0.49,78,1.47,38,54168,4641,0,0.17,0.97,1,0,en,0,
daa8f80e-96ee-481d-8633-965dfac0e35a,2025-05-02 13:32:23,user_920,link,education,146,34,0,13,0.329,2262,0.71,1260,26614,4548,0,0.99,0.85,1,0,en,0,
5c01fa77-78b3-4288-a8bd-ea59313058c4,2025-02-08 02:24:23,user_651,image,sports,128,32,5,13,0.157,2126,5.0,1128,44713,1896,0,-0.51,0.84,0,0,en,0,
6db4b467-8e22-4e75-9475-0ccc56b1fe43,2025-03-26 00:36:23,user_580,link,finance,158,28,8,16,0.439,515,9.47,353,99740,3261,0,-0.01,0.93,0,0,zh,0,engagement_spike
1570ee70-8838-4267-85ff-63549c09fabf,2025-04-15 10:21:23,user_122,link,finance,140,37,6,9,0.068,1963,8.76,186,60493,1815,0,0.61,0.17,1,0,es,0,
e6eb72bb-ad34-4866-9596-6fa0963aeb08,2025-05-31 06:49:23,user_484,text,technology,146,36,4,11,0.26,2695,3.57,462,15917,195,0,-0.15,0.73,1,1,en,0,
e6d16aff-5f3a-4eb0-ad09-e362620e7bbe,2025-04-06 11:15:23,user_542,text,health,108,23,10,15,0.233,1220,2.3,1014,73670,1662,0,-0.18,0.65,1,0,en,0,
231bc115-d7b6-4fcb-be95-04a82f7c984a,2025-01-19 02:16:23,user_699,text,finance,189,23,8,11,0.284,891,9.33,140,48708,4456,0,-0.36,0.72,0,0,en,0,
f889ea42-8445-468f-8fd6-a5fcee9c8797,2025-05-17 08:59:23,user_677,image,education,118,28,7,12,0.378,2366,9.9,1286,2190,2680,0,-0.46,0.81,1,0,fr,0,
10330534-aca0-48a4-935a-df750a8af40c,2025-03-06 17:51:23,user_657,link,health,73,34,2,10,0.13,2911,5.38,490,42724,4183,0,-0.29,0.04,1,0,en,0,
81bd8d07-022a-474f-90f4-c062a580a32c,2025-05-15 17:50:23,user_497,text,technology,101,31,5,11,0.25,1212,1.71,387,16830,755,0,-0.77,0.43,1,0,en,0,
ab273850-4d08-4cb5-be27-041116668390,2025-01-24 23:10:23,user_801,text,entertainment,122,29,2,12,0.297,1641,0.95,992,2152,2133,0,0.37,0.59,0,0,zh,0,
707524b9-d4cb-4eee-80a7-89230797e77c,2025-05-03 11:21:23,user_630,video,memes,189,25,3,8,0.246,1624,3.44,1341,84230,1724,0,-0.97,0.68,0,1,en,0,
fad4b323-afb4-4b91-890a-d6328624227c,2025-02-11 16:37:23,user_75,image,finance,137,32,1,12,0.24,49,7.35,657,84730,485,0,-0.87,0.6,1,1,en,0,
d7bd9f20-a71b-40b6-a648-edb306ba64e6,2025-02-20 16:59:23,user_373,text,health,130,29,2,12,0.199,1299,3.6,821,8472,3798,0,-0.13,0.05,1,0,en,0,
c3c73184-e9d0-4a11-97de-1fb25a089777,2025-05-20 12:19:23,user_32,image,politics,77,19,5,6,0.309,492,7.7,194,53801,3878,0,-0.22,0.94,1,0,en,0,
33b0ea03-19c9-42b1-8df1-a39383cbf2fa,2025-04-08 19:57:23,user_380,link,politics,179,34,8,13,0.247,1024,9.05,154,76567,1631,0,0.19,0.66,0,1,en,0,
7b4efa1b-991e-4eb1-9825-1e2f83bc2de6,2025-05-22 03:37:23,user_823,image,finance,107,32,2,6,0.231,3548,0.11,253,51785,185,0,0.66,0.7,1,1,en,0,
b40b22d0-b964-4f51-9ee0-519f11e79f24,2025-04-10 14:47:23,user_606,text,education,134,34,11,8,0.398,2337,3.81,1310,64697,814,0,0.27,0.96,1,0,es,0,
2996d8a0-5ee9-4f49-8d2c-8670291bb2a1,2025-01-30 17:20:23,user_440,image,finance,214,26,8,14,0.44,2690,7.36,101,35192,902,0,-0.6,0.67,1,1,en,0,
a5009e2d-1a9c-4bc6-863a-536a14868dd8,2025-05-28 10:01:23,user_185,text,entertainment,165,24,8,12,0.222,610,4.01,956,7390,1942,0,-0.04,0.42,1,0,en,0,engagement_spike
2a22550f-6c61-4c05-8b7e-1d096629ed05,2025-06-18 17:57:23,user_372,video,memes,58,35,6,9,0.361,1086,7.69,795,82460,2549,0,-0.76,0.47,1,0,fr,0,
084dd42e-4d8b-4a5a-aa8c-9e670edb29f3,2025-05-02 03:47:23,user_465,text,memes,51,28,3,7,0.448,3475,7.32,334,26204,3780,0,-0.01,0.41,1,1,en,0,
836761cc-d1d9-4008-bf74-5e50e50373be,2024-12-28 06:53:23,user_865,text,sports,136,27,4,10,0.018,2042,3.31,1364,82187,3212,0,-1.0,1.0,0,0,en,0,
391ad1e8-35d8-4636-af66-bcfd8cac8f14,2025-05-07 07:50:23,user_80,video,politics,79,26,5,12,0.027,2994,3.17,340,17322,2176,0,0.96,0.07,1,0,en,0,
126a6b45-e2fb-401b-9162-897970d3c436,2025-05-12 02:48:23,user_584,video,finance,172,30,4,9,0.237,721,4.86,236,59715,4315,0,-0.12,0.36,0,1,en,1,
3e4a5209-45de-4ff6-a35a-f8e522da1a25,2025-03-03 12:58:23,user_466,link,education,142,22,2,15,0.323,875,9.68,1001,99321,991,0,-0.31,0.9,0,0,en,0,
a861e551-dcd2-4611-b795-8a059fc3e563,2025-04-02 21:19:23,user_919,image,entertainment,148,32,6,10,0.051,2148,1.06,1246,49254,2006,0,-0.64,0.94,0,0,en,0,
48f5be86-bf2a-4760-8443-dc023f7385b9,2025-01-09 19:29:23,user_387,video,education,104,27,5,13,0.053,2185,5.23,816,87777,1312,0,-0.34,0.51,1,1,es,0,
65e77312-4c03-45af-ad8b-8a8cbaf3ac82,2025-05-09 18:44:23,user_24,video,education,227,40,3,11,0.162,1402,3.52,187,5022,1711,0,0.37,0.46,1,0,en,0,
f54cd45f-b684-4aa4-aff5-9409e8e71c82,2025-04-17 16:41:23,user_710,link,politics,282,21,4,6,0.202,2978,1.1,417,5729,1131,0,-0.82,0.8,1,0,en,0,
1fd7ada8-ee39-41fc-b933-78f982443a81,2025-03-09 20:55:23,user_609,image,sports,126,34,6,7,0.196,3578,2.99,1051,14262,3918,0,0.77,0.88,1,0,en,0,
ccce662a-5ad0-4c79-b0c1-aadc45507ce1,2025-02-19 10:03:23,user_243,image,finance,157,26,7,7,0.312,3397,6.95,1259,14262,3746,0,-0.55,0.54,1,1,en,0,
6c8ba9fd-fe59-49fa-8b68-1a2758cb8cf5,2025-02-26 03:51:23,user_130,text,entertainment,144,32,5,9,0.343,2030,4.01,54,26267,3451,0,-0.27,0.77,1,1,es,0,
46b0d639-964a-4ae4-b446-ae9a39968199,2025-04-01 13:55:23,user_23,text,memes,127,33,4,11,0.468,3224,4.43,888,5905,2670,0,-0.52,0.92,1,0,en,0,spam
6296f997-8fe5-4505-a6d2-7934d504e405,2025-06-08 09:04:23,user_966,link,entertainment,98,32,5,16,0.191,3269,3.5,1147,67166,2881,0,0.58,0.68,1,0,en,0,
f45d6481-0cd6-405e-9bee-d9bbc6b7236c,2025-06-22 02:34:23,user_90,video,sports,85,27,6,9,0.038,1596,9.56,417,33009,1316,0,0.73,0.87,1,1,en,0,
cf577818-c0b5-4ad7-8137-c374a2edf6a4,2025-03-30 15:05:23,user_136,link,sports,83,35,5,16,0.032,1259,1.67,916,4616,4820,0,-0.48,0.11,0,0,en,0,bot
cfcd23c5-575b-46b1-996a-08e3448baa1a,2025-05-30 17:41:23,user_442,link,finance,160,31,8,13,0.339,1741,9.59,195,26384,2245,0,-0.71,0.93,0,0,es,0,
c6ccf915-a5bf-4aae-8811-6a7dbe7c28e9,2025-01-16 08:16:23,user_903,image,health,114,32,6,18,0.488,487,9.01,275,10423,2133,1,-0.26,0.82,1,0,en,0,
9821f562-75c8-452b-8bd8-d11eca027210,2025-04-26 03:23:23,user_719,image,education,11,27,3,13,0.164,562,5.04,475,98501,2965,0,0.81,0.01,0,0,en,0,
09e05ce6-4c02-490f-96bb-e052b68d4ec5,2024-12-28 14:27:23,user_783,image,technology,162,23,3,10,0.043,3565,1.07,1001,82438,4150,0,-0.1,0.91,1,1,en,1,
a0facb2c-bdfd-4db2-800a-4149b77cff61,2025-02-17 19:48:23,user_368,video,politics,138,31,4,11,0.339,34,4.11,666,10380,4025,0,0.81,0.15,0,0,es,0,
